id_municipio,projecao_2033,inclinacao_aa,n_obs,classificacao_2033,sigla_uf,regiao,porte,populacao_urbana,tendencia_icr_sm_aa
3168309,100.14844720496893,0.016092603049123685,22.0,on_track,MG,Sudeste,<5 mil,1906.0,-0.12571490340204117
3168408,83.80230478156204,-0.6237358101135192,18.0,will_not_meet,MG,Sudeste,5-20 mil,8012.0,-0.24981851813525435
3168507,91.38039215686263,-0.33921568627452214,17.0,at_risk,MG,Sudeste,5-20 mil,7841.0,-0.18145574875517068
3168606,79.426425748165,-0.7242800677583349,22.0,will_not_meet,MG,Sudeste,100-500 mil,115406.0,-0.3185801022285756
3168705,80.90479954827788,-0.6199887069452367,22.0,will_not_meet,MG,Sudeste,50-100 mil,91134.0,-0.11413136994293512
3168804,68.27798417612667,-1.2593395252837953,18.0,will_not_meet,MG,Sudeste,5-20 mil,6302.0,-0.12242537307887343
3168903,96.87788097695218,-0.11300309597523345,18.0,at_risk,MG,Sudeste,<5 mil,4441.0,-0.10236513683290267
3169000,99.60659340659342,-0.017582417582418564,13.0,on_track,MG,Sudeste,5-20 mil,13681.0,-0.015464751382516472
3169059,107.03750000000002,0.5262499999999675,9.0,on_track,MG,Sudeste,<5 mil,1061.0,0.07506114663682288
3169109,98.62529411764707,-0.06088235294117861,16.0,at_risk,MG,Sudeste,<5 mil,2407.0,-0.1656476826185443
3169208,98.7444055944053,-0.0017482517482656586,12.0,at_risk,MG,Sudeste,5-20 mil,6124.0,-0.04534638959399809
3169307,80.69999999999914,-0.7438596491228471,19.0,will_not_meet,MG,Sudeste,50-100 mil,72879.0,-0.1274824009750845
3169356,83.1304912478829,-0.5895539243365395,22.0,will_not_meet,MG,Sudeste,20-50 mil,31336.0,-0.26211162094788865
3169406,99.99999999999997,-7.756248278775066e-16,17.0,on_track,MG,Sudeste,20-50 mil,49087.0,-0.13180709004017932
3169505,78.57238095238063,-0.7776623376623576,21.0,will_not_meet,MG,Sudeste,<5 mil,4669.0,-0.17354019394921108
3169604,101.43142857142857,0.09428571428570715,15.0,on_track,MG,Sudeste,20-50 mil,23207.0,0.07707554899001884
3169703,97.50784313725492,-0.05490196078431361,18.0,at_risk,MG,Sudeste,5-20 mil,14519.0,-0.10251414076526191
3169802,100.34842105263112,0.13368421052628252,11.0,on_track,MG,Sudeste,<5 mil,3186.0,0.427564584228542
3169901,79.66984754376062,-0.6552795031055977,22.0,will_not_meet,MG,Sudeste,100-500 mil,113482.0,-0.1968100421108279
3170008,60.27034743722129,-0.9971104231166145,18.0,will_not_meet,MG,Sudeste,5-20 mil,6140.0,-0.19323456852969986
3170057,75.25294117647013,-0.6838235294118049,16.0,will_not_meet,MG,Sudeste,5-20 mil,6687.0,-0.19193484867463362
3170107,96.28896479741911,-0.17861751589334685,26.0,at_risk,MG,Sudeste,100-500 mil,332676.0,-0.2509635298796254
3170206,98.47728937728922,-0.06935286935287373,27.0,at_risk,MG,Sudeste,500 mil+,687006.0,-0.05048969134801003
3170305,70.44397058823688,-1.0144117647058013,16.0,will_not_meet,MG,Sudeste,<5 mil,1487.0,-0.2459628151491405
3170404,99.88791643139467,0.029361942405419682,22.0,on_track,MG,Sudeste,50-100 mil,68674.0,-0.05137285729891319
3170438,72.17894736841959,-0.9771929824562254,19.0,will_not_meet,MG,Sudeste,<5 mil,2632.0,-0.3147820387235595
3170479,74.99130434782705,-0.7126293995858738,10.0,will_not_meet,MG,Sudeste,<5 mil,1830.0,0.045102769137072826
3170503,91.16372549019502,-0.23357843137260895,17.0,at_risk,MG,Sudeste,5-20 mil,7978.0,-0.1521337436819859
3170529,79.9263845889235,-0.42445820433436465,18.0,will_not_meet,MG,Sudeste,5-20 mil,7917.0,-0.1574534041637436
3170578,87.3062951496388,-0.4931888544891649,18.0,will_not_meet,MG,Sudeste,<5 mil,4770.0,-0.19750313454097917
3170602,100.00000000000001,5.1517568272295865e-17,18.0,on_track,MG,Sudeste,<5 mil,1131.0,-0.10923332532879904
3170651,102.16500000000025,0.1350000000000089,15.0,on_track,MG,Sudeste,<5 mil,2581.0,-0.03149472587072086
3170701,91.09094017094003,-0.3160683760683818,26.0,at_risk,MG,Sudeste,100-500 mil,133114.0,-0.2753391351219215
3170750,95.82588235294111,-0.1826470588235345,16.0,at_risk,MG,Sudeste,5-20 mil,6000.0,-0.08334184006087621
3170800,83.45584415584449,-0.5051948051948117,22.0,will_not_meet,MG,Sudeste,20-50 mil,35066.0,-0.16573020681778725
3170909,106.57309941520452,0.38947368421052525,18.0,on_track,MG,Sudeste,5-20 mil,8985.0,-0.20114691572350343
3171006,91.21386308909541,-0.34674922600619085,18.0,at_risk,MG,Sudeste,5-20 mil,16701.0,-0.005914643390918164
3171030,82.28970588235325,-0.7441176470588385,16.0,will_not_meet,MG,Sudeste,5-20 mil,5436.0,-0.09470188711095318
3171071,49.34044289044323,-2.3800699300697317,12.0,will_not_meet,MG,Sudeste,<5 mil,3894.0,0.023137818896507678
3171105,90.24380952380932,-0.35558441558442416,21.0,at_risk,MG,Sudeste,<5 mil,2392.0,-0.2009492095450352
3171154,100.33076923076916,0.0538461538461497,13.0,on_track,MG,Sudeste,<5 mil,1916.0,-0.1139636545015773
3171204,82.49163768115932,-0.5453913043478179,24.0,will_not_meet,MG,Sudeste,100-500 mil,131849.0,-0.32576872543628244
3171303,96.78473684210527,-0.09070175438596435,19.0,at_risk,MG,Sudeste,50-100 mil,74472.0,-0.18708699517964616
3171402,122.80476190476202,1.3785714285714437,21.0,on_track,MG,Sudeste,<5 mil,1773.0,-0.21238480537866208
3171501,59.468823529411566,-1.671470588235339,16.0,will_not_meet,MG,Sudeste,<5 mil,2867.0,-0.17178454279993782
3171600,97.29176470588226,-0.09529411764706573,16.0,at_risk,MG,Sudeste,5-20 mil,6895.0,-0.20687475029310037
3171709,73.95999999999867,-1.1600000000000465,4.0,will_not_meet,MG,Sudeste,<5 mil,4046.0,0.03995835321441362
3171808,99.9508083935329,-0.001857585139317956,18.0,on_track,MG,Sudeste,5-20 mil,6142.0,-0.2762329092624111
3171907,107.58761904761889,0.44857142857142723,21.0,on_track,MG,Sudeste,<5 mil,3189.0,-0.15323777214431197
3172004,82.56960784313719,-0.7071078431372813,17.0,will_not_meet,MG,Sudeste,20-50 mil,35854.0,-0.14520748785507054
3172103,61.73176470588214,-1.5752941176471034,16.0,will_not_meet,MG,Sudeste,<5 mil,3952.0,-0.3220976081608845
3172202,68.46909090909048,-1.4200000000000164,11.0,will_not_meet,MG,Sudeste,<5 mil,1265.0,0.1498999220821905
3200102,85.25527950310556,0.008921513269336658,22.0,will_not_meet,ES,Sudeste,5-20 mil,15465.0,-0.07615157573508259
3200136,81.25926470588229,-0.6052941176470598,16.0,will_not_meet,ES,Sudeste,<5 mil,3084.0,-0.03739073949475905
3200169,104.67997936016491,1.6559339525283792,18.0,on_track,ES,Sudeste,5-20 mil,6147.0,-0.04315590606909264
3200201,99.31070151306731,-0.01452544704264279,12.0,on_track,ES,Sudeste,20-50 mil,20883.0,-0.14835334703731165
3200300,99.23842917251051,-0.01416549789621271,11.0,on_track,ES,Sudeste,5-20 mil,6880.0,0.23068258687972312
3200359,60.114285714285415,-1.1753246753247104,21.0,will_not_meet,ES,Sudeste,<5 mil,4602.0,-0.22279003406040912
3200409,66.0295149638805,-1.0855521155830758,18.0,will_not_meet,ES,Sudeste,20-50 mil,23011.0,-0.06713763406592274
3200508,85.54426470588243,-0.13779411764705873,16.0,will_not_meet,ES,Sudeste,5-20 mil,5232.0,-0.07125620723691405
3200607,99.16666987302806,-0.022556752597152334,22.0,on_track,ES,Sudeste,50-100 mil,91629.0,-0.1582664451280263
3200706,92.17691176470606,-0.18323529411764258,16.0,at_risk,ES,Sudeste,5-20 mil,7619.0,-0.04971109128083353
3200805,98.97880952380955,-0.04357142857142699,15.0,at_risk,ES,Sudeste,20-50 mil,24201.0,-0.055767991713912064
3200904,78.82369230769177,-0.5012307692307966,26.0,will_not_meet,ES,Sudeste,20-50 mil,29373.0,-0.24367408577660568
3201001,68.20588235294122,-0.46764705882353175,16.0,will_not_meet,ES,Sudeste,5-20 mil,10922.0,-0.051476301429365455
3201100,95.16099071207438,-0.08482972136222756,18.0,at_risk,ES,Sudeste,5-20 mil,9169.0,-0.10147022189449599
3201159,68.41823529411818,0.6627941176470885,16.0,will_not_meet,ES,Sudeste,<5 mil,3569.0,-0.08158724982480506
3201209,99.71141880341887,0.0010940170940190045,26.0,on_track,ES,Sudeste,100-500 mil,193959.0,-0.11324780413296048
3201308,86.34006837606864,-0.2399658119658002,26.0,will_not_meet,ES,Sudeste,100-500 mil,374199.0,-0.24366018006746976
3201407,83.6840554156172,-0.7258438287153356,24.0,will_not_meet,ES,Sudeste,20-50 mil,23832.0,-0.34543460242708746
3201506,91.20897101449248,-0.45139130434782926,24.0,at_risk,ES,Sudeste,100-500 mil,109393.0,-0.2517125738488954
3201605,74.74808823529429,-0.7917647058823604,16.0,will_not_meet,ES,Sudeste,20-50 mil,24979.0,-0.0037214312402426976
3201704,99.42867647058864,0.2639705882353181,16.0,on_track,ES,Sudeste,5-20 mil,6507.0,0.07081613528386309
3201803,105.24044117647054,0.46617647058824097,16.0,on_track,ES,Sudeste,<5 mil,1634.0,0.07067513212615717
3201902,98.98263157894743,0.00017543859649550673,19.0,at_risk,ES,Sudeste,5-20 mil,8293.0,-0.02294246486646459
3202009,84.34148606811141,1.1060887512899922,18.0,will_not_meet,ES,Sudeste,<5 mil,3767.0,-0.10472052893725015
3202108,76.80736842105239,-0.5557894736842256,19.0,will_not_meet,ES,Sudeste,5-20 mil,14484.0,-0.0730463486946346
3202207,116.28761904761905,1.5238961038961272,21.0,on_track,ES,Sudeste,5-20 mil,18900.0,-0.10384192572525607
3202256,99.43555555555486,0.04666666666662475,9.0,on_track,ES,Sudeste,5-20 mil,5073.0,-0.006023976899952398
3202306,92.91224241857844,-0.30747628615485867,22.0,at_risk,ES,Sudeste,20-50 mil,25233.0,-0.1777933804003433
3202405,83.70943589743536,-0.4983589743589932,26.0,will_not_meet,ES,Sudeste,100-500 mil,122697.0,-0.19242517442430493
3202454,70.2197058823532,-0.4416176470588253,16.0,will_not_meet,ES,Sudeste,5-20 mil,16007.0,-0.04555085651027131
3202504,102.35934065934049,0.23406593406593015,13.0,on_track,ES,Sudeste,5-20 mil,9619.0,0.01763713373808165
3202553,76.89999999999782,-1.1454545454547256,10.0,will_not_meet,ES,Sudeste,<5 mil,3132.0,-0.0274442934167346
3202603,100.43186813186813,0.032967032967032524,13.0,on_track,ES,Sudeste,5-20 mil,8184.0,-0.030870770035328756
3202652,64.1870588235297,-0.858676470588241,16.0,will_not_meet,ES,Sudeste,5-20 mil,5175.0,-0.0321882090091246
3202702,95.36373626373614,-0.1302197802197894,13.0,at_risk,ES,Sudeste,5-20 mil,7967.0,0.052377293937443815
3202801,99.31789473684208,-0.02421052631578964,19.0,on_track,ES,Sudeste,20-50 mil,21806.0,-0.2987128958639698
3202900,99.99999999999999,1.8066792900268206e-15,8.0,on_track,ES,Sudeste,<5 mil,3926.0,0.06517468296627739
3203007,87.9003418803417,-0.04598290598291346,26.0,will_not_meet,ES,Sudeste,5-20 mil,16814.0,-0.23054969192847402
3203056,88.04788732394377,-0.5163380281689798,14.0,will_not_meet,ES,Sudeste,5-20 mil,19243.0,-0.06802592279670776
3203106,98.33725296442687,-0.05622529644268901,23.0,at_risk,ES,Sudeste,5-20 mil,9678.0,-0.10898520770136874
3203130,93.30552398045666,-0.278522285372424,21.0,at_risk,ES,Sudeste,5-20 mil,13530.0,-0.21723204662866202
3203163,49.34705882352955,-1.2786764705882463,16.0,will_not_meet,ES,Sudeste,<5 mil,3558.0,0.1250284227117318
3203205,85.74369230769253,-0.6878461538461574,25.0,will_not_meet,ES,Sudeste,100-500 mil,154645.0,-0.187539390325147
3203304,70.87891296869657,-0.5763673890608906,18.0,will_not_meet,ES,Sudeste,5-20 mil,9944.0,-0.06653698238506561
3203320,102.33609175688704,0.16590202594061376,18.0,on_track,ES,Sudeste,20-50 mil,31754.0,0.182453815457211
3203346,76.67573529411789,-0.7397058823529458,16.0,will_not_meet,ES,Sudeste,5-20 mil,8919.0,0.020555812193967783
3203353,99.80989010989012,0.01593406593406453,13.0,on_track,ES,Sudeste,5-20 mil,6657.0,-0.06422569819777661
3203403,82.80964285714276,-0.6110714285714146,15.0,will_not_meet,ES,Sudeste,5-20 mil,16343.0,0.07627951122751996
3203502,98.39210526315738,0.09035087719296207,19.0,at_risk,ES,Sudeste,5-20 mil,14359.0,-0.07756099102199651
3203601,85.02920536635708,-0.04654282765737996,18.0,will_not_meet,ES,Sudeste,<5 mil,3471.0,-0.0444773907425471
3203700,79.61947368421028,-0.16122807017544608,19.0,will_not_meet,ES,Sudeste,5-20 mil,8095.0,-0.06080545127550106
3203809,88.07894736842121,-0.16315789473683232,19.0,will_not_meet,ES,Sudeste,5-20 mil,10089.0,-0.17564838513814182
3203908,93.54372649572633,-0.08659829059829555,26.0,at_risk,ES,Sudeste,20-50 mil,33992.0,-0.284009267618988
3204005,68.57714285714235,-0.4445454545454691,21.0,will_not_meet,ES,Sudeste,5-20 mil,10979.0,-0.13138358751952597
3204054,69.47774358974357,-0.6503589743589724,26.0,will_not_meet,ES,Sudeste,20-50 mil,24631.0,-0.08680293870748394
3204104,77.56098249576507,-0.7154714850367077,22.0,will_not_meet,ES,Sudeste,20-50 mil,21621.0,-0.10438944816855511
3204203,60.315588235293944,-1.414264705882382,16.0,will_not_meet,ES,Sudeste,20-50 mil,21555.0,-0.011269498860322238
3204252,73.28352941176445,-1.003088235294131,16.0,will_not_meet,ES,Sudeste,5-20 mil,6418.0,0.04724750534200665
3204302,63.43913043478284,-0.13280632411066595,22.0,will_not_meet,ES,Sudeste,<5 mil,3916.0,-0.10740488979966561
3204351,96.85982456140346,-0.03842105263158003,18.0,at_risk,ES,Sudeste,5-20 mil,7511.0,-0.15407087924536075
3204401,89.4417647058824,-0.39529411764706385,16.0,at_risk,ES,Sudeste,5-20 mil,6106.0,-0.07361520112187087
3204500,95.50720588235282,0.20838235294117508,16.0,at_risk,ES,Sudeste,<5 mil,2600.0,-0.10288368990480377
3204559,64.97334839074051,-1.006437041219651,22.0,will_not_meet,ES,Sudeste,5-20 mil,14356.0,-0.20479340252942146
3204609,78.34736842105212,-0.6736842105263323,19.0,will_not_meet,ES,Sudeste,5-20 mil,12863.0,0.06363656158723621
3204658,82.92967032967067,-0.6829670329670152,13.0,will_not_meet,ES,Sudeste,<5 mil,3752.0,-0.059418276881698505
3204708,60.751255589956145,-1.3582043343653232,18.0,will_not_meet,ES,Sudeste,20-50 mil,29842.0,-0.02964984812713762
3204807,72.05250000000092,-0.5799999999999826,16.0,will_not_meet,ES,Sudeste,5-20 mil,8453.0,-0.08570021030016088
3204906,84.47241379310367,-0.48758620689652993,24.0,will_not_meet,ES,Sudeste,100-500 mil,104392.0,-0.3741216407307106
3204955,88.47441176470579,-0.45323529411765406,16.0,will_not_meet,ES,Sudeste,5-20 mil,6242.0,-0.04297252048727834
3205002,85.40957264957251,-0.4029059829059899,26.0,will_not_meet,ES,Sudeste,500 mil+,533070.0,-0.4891884781973778
3205010,123.59212624584552,1.9412956810630793,11.0,on_track,ES,Sudeste,20-50 mil,22135.0,-0.028687891475684322
3205036,37.565934065934016,-2.9065934065934242,13.0,will_not_meet,ES,Sudeste,5-20 mil,7652.0,-0.02515321201044124
3205069,60.224458204334724,-0.7817337461300308,18.0,will_not_meet,ES,Sudeste,5-20 mil,18979.0,-0.06163413992151017
3205101,79.12314529914579,-0.35227350427348453,26.0,will_not_meet,ES,Sudeste,50-100 mil,74066.0,-0.04651121011561483
3205150,83.51102941176487,-0.5830882352941211,16.0,will_not_meet,ES,Sudeste,<5 mil,3208.0,0.06599013957718484
3205176,78.6968421052631,-0.2470175438596504,19.0,will_not_meet,ES,Sudeste,5-20 mil,5128.0,0.11102900770067313
3205200,96.23046376811595,-0.06873913043478079,24.0,at_risk,ES,Sudeste,500 mil+,506188.0,-0.27441789339606115
3205309,89.69480341880342,-0.3579829059829055,26.0,at_risk,ES,Sudeste,100-500 mil,369534.0,-0.8427896523512012
3300100,81.1355111236224,-0.07537916884600247,22.0,will_not_meet,RJ,Sudeste,100-500 mil,202458.0,-0.444666539567821
3300159,39.94910144927417,-2.982130434782639,24.0,will_not_meet,RJ,Sudeste,5-20 mil,10463.0,0.017513556131699137
3300209,96.98380952380921,0.10987012987011749,21.0,at_risk,RJ,Sudeste,100-500 mil,129399.0,-0.20108721192673343
3300225,110.00659601680877,0.6078019367805108,14.0,on_track,RJ,Sudeste,5-20 mil,11005.0,-0.2938825069838289
3300233,112.1415140678182,0.9611702356844221,22.0,on_track,RJ,Sudeste,20-50 mil,35060.0,0.7965192955067486
3300258,109.93798957300987,0.7791632556335747,22.0,on_track,RJ,Sudeste,20-50 mil,30827.0,0.16744733372458115
3300308,143.4198012775023,2.8744263070735987,18.0,on_track,RJ,Sudeste,50-100 mil,98129.0,-0.3542374131876134
3300407,102.55225885225889,0.18742368742368243,27.0,on_track,RJ,Sudeste,100-500 mil,183549.0,-0.29609450268008364
3300456,81.78782905982956,0.19699145299147258,26.0,will_not_meet,RJ,Sudeste,500 mil+,515239.0,-0.30119296410171265
3300506,75.44543589743603,-0.3242051282051242,26.0,will_not_meet,RJ,Sudeste,5-20 mil,16740.0,-0.06341264821657172
3300605,91.40323188405802,0.06113043478260969,24.0,at_risk,RJ,Sudeste,20-50 mil,31529.0,-0.0826334173848858
3300704,98.41703218578994,0.09324400017234499,22.0,at_risk,RJ,Sudeste,100-500 mil,176583.0,0.17934880482364923
3300803,137.16559420290014,3.645521739130432,24.0,on_track,RJ,Sudeste,50-100 mil,51597.0,-0.429174562982433
3300902,74.85306324110707,-0.7143280632411073,23.0,will_not_meet,RJ,Sudeste,5-20 mil,11821.0,-0.22163912858049392
3300936,17.038449275361927,-0.888434782608698,24.0,will_not_meet,RJ,Sudeste,5-20 mil,13304.0,0.03182182431481723
3300951,100.04586330935248,0.013489208633092081,7.0,on_track,RJ,Sudeste,5-20 mil,8256.0,-1.0145535136152342
3301009,108.92069400100831,0.5156150226852656,23.0,on_track,RJ,Sudeste,100-500 mil,464696.0,0.1688395795812383
3301108,79.1985652173912,-0.4468695652174026,24.0,will_not_meet,RJ,Sudeste,5-20 mil,14257.0,-0.10284221501913403
3301157,70.01540579710104,-0.5995217391304444,24.0,will_not_meet,RJ,Sudeste,5-20 mil,8909.0,-0.1217003133438907
3301207,,,1.0,,RJ,Sudeste,5-20 mil,13720.0,
3301306,150.0,3.1845304975921125,20.0,on_track,RJ,Sudeste,20-50 mil,37007.0,0.12383723505847521
3301405,,,2.0,,RJ,Sudeste,20-50 mil,20369.0,
3301504,98.54423188405795,-0.00786956521739134,24.0,at_risk,RJ,Sudeste,20-50 mil,21536.0,0.13676728803301264
3301603,108.56268115942021,1.7086956521738885,24.0,on_track,RJ,Sudeste,5-20 mil,8184.0,-0.1395457808508137
3301702,97.31738532110057,0.7914678899082629,24.0,at_risk,RJ,Sudeste,500 mil+,926286.0,-0.38470180883862326
3301801,46.54071014492661,-0.9479130434782695,24.0,will_not_meet,RJ,Sudeste,5-20 mil,10171.0,0.015556445885740717
3301850,103.38745421245221,2.059768009767846,16.0,on_track,RJ,Sudeste,50-100 mil,60126.0,-0.36337402865833107
3301876,108.33216424662828,0.6455771467964949,22.0,on_track,RJ,Sudeste,20-50 mil,29344.0,0.2274365190835713
3301900,84.89287524640804,1.4347226133483035,22.0,will_not_meet,RJ,Sudeste,100-500 mil,241506.0,-0.2529364625081325
3302007,84.63930434782611,0.17560869565217213,24.0,will_not_meet,RJ,Sudeste,100-500 mil,130436.0,-0.18151079629986244
3302056,85.15601449275357,-0.056304347826088376,24.0,will_not_meet,RJ,Sudeste,5-20 mil,11206.0,-0.17096630113059522
3302106,91.73036231884049,-0.152608695652178,24.0,at_risk,RJ,Sudeste,5-20 mil,17562.0,-0.08951953580242858
3302205,93.6194927536232,0.17565217391304253,24.0,at_risk,RJ,Sudeste,50-100 mil,96217.0,-0.36093095041533363
3302254,90.13304701627499,-0.38630198915007435,15.0,at_risk,RJ,Sudeste,20-50 mil,31223.0,0.0
3302270,99.88801449275434,1.6056956521739119,24.0,on_track,RJ,Sudeste,100-500 mil,106296.0,-0.41828892134063417
3302304,100.00459420289837,0.3195217391304261,24.0,on_track,RJ,Sudeste,5-20 mil,5495.0,-0.07791839740121054
3302403,90.15277386651621,0.3345616928832811,22.0,at_risk,RJ,Sudeste,100-500 mil,261155.0,-0.2359165721161073
3302452,102.12273913043481,0.1844782608695664,24.0,on_track,RJ,Sudeste,<5 mil,4922.0,-0.0630783723988014
3302502,72.27047826087028,0.9439565217391416,24.0,will_not_meet,RJ,Sudeste,100-500 mil,234569.0,-0.38976985587826346
3302601,79.22727536231855,-0.7117826086956527,24.0,will_not_meet,RJ,Sudeste,20-50 mil,40477.0,-0.050664375892799964
3302700,57.04162844036682,0.5121559633027544,24.0,will_not_meet,RJ,Sudeste,100-500 mil,165077.0,-0.3521052297794708
3302809,49.46554054054059,-1.8871621621621306,9.0,will_not_meet,RJ,Sudeste,5-20 mil,18437.0,
3302858,150.0,5.1428921568628185,17.0,on_track,RJ,Sudeste,100-500 mil,177016.0,-0.520892103769451
3302908,126.85336231884048,1.7903913043478172,24.0,on_track,RJ,Sudeste,20-50 mil,22356.0,-0.10608839736246799
3303005,100.55566666666668,0.09899999999999791,24.0,on_track,RJ,Sudeste,20-50 mil,25009.0,0.001810269770577625
3303104,77.21572649572613,-0.676752136752147,26.0,will_not_meet,RJ,Sudeste,5-20 mil,12224.0,-0.07797952150042992
3303203,105.8795555555555,0.3682393162393145,26.0,on_track,RJ,Sudeste,100-500 mil,162893.0,-0.12277698770373494
3303302,111.26895726495741,0.5937094017094031,26.0,on_track,RJ,Sudeste,500 mil+,516981.0,-0.1580511946223024
3303401,100.07154150197627,0.16284584980237252,23.0,on_track,RJ,Sudeste,100-500 mil,167759.0,-0.08717197197950456
3303500,113.02288990825673,1.4160091743119396,24.0,on_track,RJ,Sudeste,500 mil+,816376.0,-0.25457756648164886
3303609,81.17079710144958,0.5932608695652155,24.0,will_not_meet,RJ,Sudeste,20-50 mil,47007.0,-0.12571184614132477
3303708,97.44975362318829,0.06417391304347302,24.0,at_risk,RJ,Sudeste,20-50 mil,39372.0,-0.1964230354808587
3303807,150.0,5.747631133671964,10.0,on_track,RJ,Sudeste,20-50 mil,32589.0,1.4206377230599345
3303856,84.48572463768068,-0.005217391304368859,24.0,will_not_meet,RJ,Sudeste,5-20 mil,19701.0,-0.3075051905812644
3303906,121.26607290803713,1.4904515327257455,25.0,on_track,RJ,Sudeste,100-500 mil,291958.0,-0.19146600272748346
3303955,104.88782608695647,0.7356521739130355,24.0,on_track,RJ,Sudeste,20-50 mil,22966.0,-0.031992480899374315
3304003,106.28639130434783,0.4137826086956495,24.0,on_track,RJ,Sudeste,20-50 mil,23598.0,-0.02958422729342343
3304102,88.9254700854699,-0.39880341880342546,26.0,will_not_meet,RJ,Sudeste,5-20 mil,14913.0,-0.047499722378433806
3304110,83.7030154277702,-0.7469144460027681,11.0,will_not_meet,RJ,Sudeste,20-50 mil,20138.0,-0.06109041123970943
3304128,108.89393939393926,0.5636363636363719,12.0,on_track,RJ,Sudeste,5-20 mil,13692.0,0.07903122139806756
3304144,98.42928985507251,0.7679130434782432,24.0,at_risk,RJ,Sudeste,100-500 mil,152311.0,-0.15515291387447794
3304151,78.9493675213671,-0.7260854700854865,26.0,will_not_meet,RJ,Sudeste,5-20 mil,16394.0,0.02629639237348307
3304201,93.63531171517207,-0.3208339488846438,23.0,at_risk,RJ,Sudeste,100-500 mil,124969.0,-0.5291271154073715
3304300,83.56728205128115,0.21671794871791245,26.0,will_not_meet,RJ,Sudeste,20-50 mil,45254.0,-0.5537672518622828
3304409,73.41797101449262,-0.08239130434783155,24.0,will_not_meet,RJ,Sudeste,5-20 mil,14758.0,-0.14842653805098582
3304508,98.31376838928712,-0.05220671444737531,12.0,at_risk,RJ,Sudeste,5-20 mil,6544.0,-0.028926237900377624
3304524,143.8795832159949,3.2691797079293163,22.0,on_track,RJ,Sudeste,100-500 mil,150817.0,1.0931439315068554
3304557,99.29623931623925,0.14427350427350244,26.0,on_track,RJ,Sudeste,500 mil+,6775561.0,-0.6933244859106792
3304607,63.14534782608672,0.18969565217389925,24.0,will_not_meet,RJ,Sudeste,5-20 mil,5966.0,-0.03763666719995338
3304706,101.17586189258313,0.17405115089514003,19.0,on_track,RJ,Sudeste,20-50 mil,32721.0,-0.20868255558113163
3304755,61.51126482213465,-0.42786561264821127,23.0,will_not_meet,RJ,Sudeste,20-50 mil,21531.0,-0.30575159448805256
3304805,79.36813675213659,-0.3097777777777879,26.0,will_not_meet,RJ,Sudeste,20-50 mil,30632.0,-0.12751078511757186
3304904,97.2063761467889,0.7423853211009264,24.0,at_risk,RJ,Sudeste,500 mil+,1097556.0,-0.15587134928840105
3305000,74.62098000563037,-1.203206340266368,22.0,will_not_meet,RJ,Sudeste,20-50 mil,28819.0,0.014722960158849083
3305109,99.71275213675221,0.4163760683760735,26.0,on_track,RJ,Sudeste,100-500 mil,473385.0,-0.09082195380319504
3305133,61.21982608695566,-0.8773478260869704,24.0,will_not_meet,RJ,Sudeste,<5 mil,3203.0,-0.4172639267801238
3305158,99.622206095791,-0.0005805515239485075,12.0,on_track,RJ,Sudeste,5-20 mil,9799.0,0.18398290965961248
3305208,102.84707656512523,0.3339954328062325,22.0,on_track,RJ,Sudeste,100-500 mil,100546.0,0.18214699140436186
3305307,56.099086956521205,-1.0798260869565335,24.0,will_not_meet,RJ,Sudeste,<5 mil,4882.0,-0.28698226220171763
3305406,94.99439130434773,0.01678260869564897,24.0,at_risk,RJ,Sudeste,5-20 mil,13837.0,-0.24207815419631323
3305505,123.54552102376647,1.526051188299833,20.0,on_track,RJ,Sudeste,50-100 mil,87259.0,0.4886852211296037
3305554,73.86608695652171,0.3671739130434717,24.0,will_not_meet,RJ,Sudeste,50-100 mil,68935.0,-0.5456046865576564
3305604,138.1933333333336,2.2072727272727573,21.0,on_track,RJ,Sudeste,5-20 mil,16443.0,0.43773177018782405
3305703,9.447565217390547,-2.6878695652174036,24.0,will_not_meet,RJ,Sudeste,5-20 mil,5735.0,-0.25149682428529857
3305752,65.2745217391307,0.9510434782608719,24.0,will_not_meet,RJ,Sudeste,20-50 mil,31146.0,-0.41133185798979727
3305802,74.87500854700852,-0.9286495726495698,26.0,will_not_meet,RJ,Sudeste,100-500 mil,165917.0,-0.10405464251758216
3305901,53.41047619047754,0.5723376623377253,21.0,will_not_meet,RJ,Sudeste,<5 mil,4949.0,-0.10570464726349763
3306008,98.23602941176449,0.016911764705870476,16.0,at_risk,RJ,Sudeste,50-100 mil,80054.0,-0.002410633723661447
3306107,90.14614384748648,-0.1864384748700345,15.0,at_risk,RJ,Sudeste,50-100 mil,66865.0,0.07119804992484395
3306156,36.22307246376795,-1.0935217391304257,24.0,will_not_meet,RJ,Sudeste,5-20 mil,6849.0,-0.029393717450005706
3306206,93.34331884057946,-0.13769565217391916,24.0,at_risk,RJ,Sudeste,20-50 mil,25122.0,-0.07867188527077065
3306305,94.6969230769231,-0.27046153846154086,25.0,at_risk,RJ,Sudeste,100-500 mil,274800.0,-0.2974945961605924
3500105,100.02213438735178,0.001185770750987107,22.0,on_track,SP,Sudeste,20-50 mil,33230.0,-0.35018079192130774
3500204,104.27134502923974,0.2771929824561405,18.0,on_track,SP,Sudeste,<5 mil,3189.0,-0.2540569684630984
3500303,99.7483333333333,-0.010000000000000899,12.0,on_track,SP,Sudeste,20-50 mil,33361.0,0.13422310878935304
