id_municipio,projecao_2033_esgoto,inclinacao_esgoto_aa,n_obs_esgoto,classificacao_2033_esgoto,sigla_uf,regiao,porte,populacao_urbana
3171402,91.78388888888958,1.7630555555557188,8.0,on_track,MG,Sudeste,<5 mil,1773.0
3171501,,,0.0,,MG,Sudeste,<5 mil,2867.0
3171600,100.00000000000003,2.858731204861001e-15,3.0,on_track,MG,Sudeste,5-20 mil,6895.0
3171709,0.0,-20.820000000001663,3.0,will_not_meet,MG,Sudeste,<5 mil,4046.0
3171808,150.0,4.337578313252054,9.0,on_track,MG,Sudeste,5-20 mil,6142.0
3171907,65.07630136986154,-2.6828767123289587,3.0,will_not_meet,MG,Sudeste,<5 mil,3189.0
3172004,0.0,-8.363869387756168,11.0,will_not_meet,MG,Sudeste,20-50 mil,35854.0
3172103,100.07512820512787,-0.0002447552447751669,12.0,on_track,MG,Sudeste,<5 mil,3952.0
3172202,,,2.0,,MG,Sudeste,<5 mil,1265.0
3200102,150.0,9.289398496240642,11.0,on_track,ES,Sudeste,5-20 mil,15465.0
3200136,,,2.0,,ES,Sudeste,<5 mil,3084.0
3200169,96.65513513513599,-0.22513513513507613,5.0,on_track,ES,Sudeste,5-20 mil,6147.0
3200201,62.8296238757157,-0.8449795584627483,13.0,will_not_meet,ES,Sudeste,20-50 mil,20883.0
3200300,106.57458502024201,1.6054251012145744,12.0,on_track,ES,Sudeste,5-20 mil,6880.0
3200359,150.0,5.800285714286577,4.0,on_track,ES,Sudeste,<5 mil,4602.0
3200409,78.67614035087718,2.259912280701829,19.0,will_not_meet,ES,Sudeste,20-50 mil,23011.0
3200508,0.0,-20.319999999995932,3.0,will_not_meet,ES,Sudeste,5-20 mil,5232.0
3200607,70.30605882352893,-0.16754411764708224,16.0,will_not_meet,ES,Sudeste,50-100 mil,91629.0
3200706,150.0,5.770735930735654,10.0,on_track,ES,Sudeste,5-20 mil,7619.0
3200805,100.11883333333367,0.6927499999999986,15.0,on_track,ES,Sudeste,20-50 mil,24201.0
3200904,34.3025974025976,0.5116883116883088,21.0,will_not_meet,ES,Sudeste,20-50 mil,29373.0
3201001,64.93730769230751,-2.4903146853147144,12.0,will_not_meet,ES,Sudeste,5-20 mil,10922.0
3201100,74.55508771929823,0.23738596491228525,19.0,will_not_meet,ES,Sudeste,5-20 mil,9169.0
3201159,0.0,-11.723644501278562,11.0,will_not_meet,ES,Sudeste,<5 mil,3569.0
3201209,74.40650598290566,-0.07564786324787434,26.0,will_not_meet,ES,Sudeste,100-500 mil,193959.0
3201308,52.502051572684195,1.5438197789742565,23.0,will_not_meet,ES,Sudeste,100-500 mil,374199.0
3201407,76.52650510571016,0.5003689055084244,23.0,will_not_meet,ES,Sudeste,20-50 mil,23832.0
3201506,113.12653846153808,1.6351538461538442,25.0,on_track,ES,Sudeste,100-500 mil,109393.0
3201605,4.1785454545458975,-0.05690909090906282,11.0,will_not_meet,ES,Sudeste,20-50 mil,24979.0
3201704,,,2.0,,ES,Sudeste,5-20 mil,6507.0
3201803,72.93843283581964,1.3885820895521106,5.0,will_not_meet,ES,Sudeste,<5 mil,1634.0
3201902,82.08583458646672,1.5666992481202942,20.0,at_risk,ES,Sudeste,5-20 mil,8293.0
3202009,99.99999999999999,5.2345891394789777e-17,3.0,on_track,ES,Sudeste,<5 mil,3767.0
3202108,30.578060606060717,1.515939393939332,10.0,will_not_meet,ES,Sudeste,5-20 mil,14484.0
3202207,23.06448484848488,0.31551515151514886,10.0,will_not_meet,ES,Sudeste,5-20 mil,18900.0
3202256,94.62848484848516,-0.10448484848482409,10.0,on_track,ES,Sudeste,5-20 mil,5073.0
3202306,75.67431154156546,-0.03898466505247643,19.0,will_not_meet,ES,Sudeste,20-50 mil,25233.0
3202405,105.93483314660807,2.909275368117897,23.0,on_track,ES,Sudeste,100-500 mil,122697.0
3202454,,,2.0,,ES,Sudeste,5-20 mil,16007.0
3202504,76.20351648351993,-0.1571868131866095,14.0,will_not_meet,ES,Sudeste,5-20 mil,9619.0
3202553,94.94799999999991,-0.031545454545461406,11.0,on_track,ES,Sudeste,<5 mil,3132.0
3202603,104.55406593406724,1.112109890109927,14.0,on_track,ES,Sudeste,5-20 mil,8184.0
3202652,0.0,-10.962716049382895,8.0,will_not_meet,ES,Sudeste,5-20 mil,5175.0
3202702,64.67285714285794,0.17314285714289573,14.0,will_not_meet,ES,Sudeste,5-20 mil,7967.0
3202801,14.974968873795206,-0.7201471420487819,20.0,will_not_meet,ES,Sudeste,20-50 mil,21806.0
3202900,76.31341085271322,-0.27825581395348475,9.0,will_not_meet,ES,Sudeste,<5 mil,3926.0
3203007,,,1.0,,ES,Sudeste,5-20 mil,16814.0
3203056,28.504241706161793,-1.9016172985781836,15.0,will_not_meet,ES,Sudeste,5-20 mil,19243.0
3203106,107.20454135338355,0.769075187969922,20.0,on_track,ES,Sudeste,5-20 mil,9678.0
3203130,97.77987203232851,0.5856373126788964,22.0,on_track,ES,Sudeste,5-20 mil,13530.0
3203163,49.80441176470549,-0.47676470588239783,17.0,will_not_meet,ES,Sudeste,<5 mil,3558.0
3203205,95.27402393162401,1.090023931623904,26.0,on_track,ES,Sudeste,100-500 mil,154645.0
3203304,55.26596491228008,-0.32707017543863326,19.0,will_not_meet,ES,Sudeste,5-20 mil,9944.0
3203320,61.80698529411916,0.572720588235388,17.0,will_not_meet,ES,Sudeste,20-50 mil,31754.0
3203346,150.0,13.210000000003443,5.0,on_track,ES,Sudeste,5-20 mil,8919.0
3203353,127.57615384615565,2.4189230769230585,14.0,on_track,ES,Sudeste,5-20 mil,6657.0
3203403,59.20617647058816,-1.0146323529411727,16.0,will_not_meet,ES,Sudeste,5-20 mil,16343.0
3203502,54.54595238095271,1.807071428571469,15.0,will_not_meet,ES,Sudeste,5-20 mil,14359.0
3203601,108.03701754385929,2.1992982456140555,19.0,on_track,ES,Sudeste,<5 mil,3471.0
3203700,0.0,-2.3917132867131206,12.0,will_not_meet,ES,Sudeste,5-20 mil,8095.0
3203809,96.57975903614488,-0.25924698795177925,7.0,on_track,ES,Sudeste,5-20 mil,10089.0
3203908,140.97100000001592,9.12100000000204,5.0,on_track,ES,Sudeste,20-50 mil,33992.0
3204005,0.0,-6.764900990099237,5.0,will_not_meet,ES,Sudeste,5-20 mil,10979.0
3204054,86.85754385964901,2.4972982456140858,19.0,at_risk,ES,Sudeste,20-50 mil,24631.0
3204104,0.0,-25.1800000000023,4.0,will_not_meet,ES,Sudeste,20-50 mil,21621.0
3204203,72.46605392156926,1.1620833333334246,17.0,will_not_meet,ES,Sudeste,20-50 mil,21555.0
3204252,64.13156862745086,0.8868627450980568,17.0,will_not_meet,ES,Sudeste,5-20 mil,6418.0
3204302,,,1.0,,ES,Sudeste,<5 mil,3916.0
3204351,76.79896516231298,-0.15352098178933374,19.0,will_not_meet,ES,Sudeste,5-20 mil,7511.0
3204401,107.50142857143419,2.8735714285717258,4.0,on_track,ES,Sudeste,5-20 mil,6106.0
3204500,,,0.0,,ES,Sudeste,<5 mil,2600.0
3204559,62.91155279503198,0.5202202145680763,22.0,will_not_meet,ES,Sudeste,5-20 mil,14356.0
3204609,69.71703431372407,0.9912990196077992,17.0,will_not_meet,ES,Sudeste,5-20 mil,12863.0
3204658,81.86087912087942,1.3429890109889724,14.0,at_risk,ES,Sudeste,<5 mil,3752.0
3204708,61.085087719298485,0.510017543859662,19.0,will_not_meet,ES,Sudeste,20-50 mil,29842.0
3204807,47.1021052631595,-2.401052631578943,8.0,will_not_meet,ES,Sudeste,5-20 mil,8453.0
3204906,95.76590926867493,1.2071920219006451,20.0,on_track,ES,Sudeste,100-500 mil,104392.0
3204955,32.13333333333503,-3.2399999999997973,6.0,will_not_meet,ES,Sudeste,5-20 mil,6242.0
3205002,53.00279424977589,1.3154158644589962,24.0,will_not_meet,ES,Sudeste,500 mil+,533070.0
3205010,79.28748756218897,-0.2423880597015061,12.0,will_not_meet,ES,Sudeste,20-50 mil,22135.0
3205036,150.0,6.247010989010767,14.0,on_track,ES,Sudeste,5-20 mil,7652.0
3205069,98.79877192982462,0.9232280701754422,19.0,on_track,ES,Sudeste,5-20 mil,18979.0
3205101,47.958643306379145,0.8399037350789383,24.0,will_not_meet,ES,Sudeste,50-100 mil,74066.0
3205150,99.99999999999999,-1.7551976572789983e-15,8.0,on_track,ES,Sudeste,<5 mil,3208.0
3205176,70.13404761903428,-0.4452380952390385,8.0,will_not_meet,ES,Sudeste,5-20 mil,5128.0
3205200,98.41190287972768,3.211631846414359,22.0,on_track,ES,Sudeste,500 mil+,506188.0
3205309,109.43540880503224,2.6616846361186077,24.0,on_track,ES,Sudeste,100-500 mil,369534.0
3300100,104.42769230769318,2.939010989010866,14.0,on_track,RJ,Sudeste,100-500 mil,202458.0
3300159,8.924999999988358,-4.569642857143799,7.0,will_not_meet,RJ,Sudeste,5-20 mil,10463.0
3300209,23.200604395607115,-3.12851648351628,13.0,will_not_meet,RJ,Sudeste,100-500 mil,129399.0
3300225,,,0.0,,RJ,Sudeste,5-20 mil,11005.0
3300233,66.93192848532908,-1.5640036159103734,18.0,will_not_meet,RJ,Sudeste,20-50 mil,35060.0
3300258,14.632098765425326,-6.288430335097094,8.0,will_not_meet,RJ,Sudeste,20-50 mil,30827.0
3300308,59.094191176470986,-0.5997058823529294,16.0,will_not_meet,RJ,Sudeste,50-100 mil,98129.0
3300407,124.62955117679212,1.4656376573617935,28.0,on_track,RJ,Sudeste,100-500 mil,183549.0
3300456,58.93241899020313,1.4885779954785467,22.0,will_not_meet,RJ,Sudeste,500 mil+,515239.0
3300506,0.0,-7.999999999999415,6.0,will_not_meet,RJ,Sudeste,5-20 mil,16740.0
3300605,14.311774193546626,-3.6189882697947633,7.0,will_not_meet,RJ,Sudeste,20-50 mil,31529.0
3300704,98.12239252711657,-0.15451386098848907,18.0,on_track,RJ,Sudeste,100-500 mil,176583.0
3300803,51.722487804879734,0.42317073170740993,10.0,will_not_meet,RJ,Sudeste,50-100 mil,51597.0
3300902,0.0,-10.188333333333272,9.0,will_not_meet,RJ,Sudeste,5-20 mil,11821.0
3300936,78.68610410094561,-1.5766088328076082,9.0,will_not_meet,RJ,Sudeste,5-20 mil,13304.0
3300951,108.56683417085469,0.9788442211055236,7.0,on_track,RJ,Sudeste,5-20 mil,8256.0
3301009,86.20282608695652,1.4953260869564853,23.0,at_risk,RJ,Sudeste,100-500 mil,464696.0
3301108,0.0,-10.403820895522085,11.0,will_not_meet,RJ,Sudeste,5-20 mil,14257.0
3301157,21.892400000000748,0.30720000000005615,5.0,will_not_meet,RJ,Sudeste,5-20 mil,8909.0
3301207,,,0.0,,RJ,Sudeste,5-20 mil,13720.0
3301306,55.532323529412395,0.12438235294120996,16.0,will_not_meet,RJ,Sudeste,20-50 mil,37007.0
3301405,,,2.0,,RJ,Sudeste,20-50 mil,20369.0
3301504,0.0,-3.2439010989005705,13.0,will_not_meet,RJ,Sudeste,20-50 mil,21536.0
3301603,0.0,-2.4914985590778893,10.0,will_not_meet,RJ,Sudeste,5-20 mil,8184.0
3301702,59.55004074889894,1.61152312775333,19.0,will_not_meet,RJ,Sudeste,500 mil+,926286.0
3301801,99.99999999999999,-8.455945452403877e-16,3.0,on_track,RJ,Sudeste,5-20 mil,10171.0
3301850,,,0.0,,RJ,Sudeste,50-100 mil,60126.0
3301876,150.0,4.128337405326229,17.0,on_track,RJ,Sudeste,20-50 mil,29344.0
3301900,80.16975849256869,2.346713552724662,17.0,at_risk,RJ,Sudeste,100-500 mil,241506.0
3302007,68.60318681318086,1.7790109890106394,13.0,will_not_meet,RJ,Sudeste,100-500 mil,130436.0
3302056,150.0,4.916691769768632,12.0,on_track,RJ,Sudeste,5-20 mil,11206.0
3302106,0.5442857142879802,-5.837857142856942,7.0,will_not_meet,RJ,Sudeste,5-20 mil,17562.0
3302205,112.98345238094953,4.652057823128921,10.0,on_track,RJ,Sudeste,50-100 mil,96217.0
3302254,13.176189993241678,-2.1100676132519323,16.0,will_not_meet,RJ,Sudeste,20-50 mil,31223.0
3302270,,,2.0,,RJ,Sudeste,100-500 mil,106296.0
3302304,150.0,6.774814814814609,8.0,on_track,RJ,Sudeste,5-20 mil,5495.0
3302403,79.19802197802073,2.596989010988796,14.0,will_not_meet,RJ,Sudeste,100-500 mil,261155.0
3302452,0.0,-1.91774725274695,13.0,will_not_meet,RJ,Sudeste,<5 mil,4922.0
3302502,20.70524431543231,-0.936894049346861,12.0,will_not_meet,RJ,Sudeste,100-500 mil,234569.0
3302601,9.94714285714285,-0.04857142857142905,7.0,will_not_meet,RJ,Sudeste,20-50 mil,40477.0
3302700,0.0,-0.942978996999565,20.0,will_not_meet,RJ,Sudeste,100-500 mil,165077.0
3302809,68.33225263158147,2.68345263157902,9.0,will_not_meet,RJ,Sudeste,5-20 mil,18437.0
3302858,28.817032967033242,-0.2332967032966892,13.0,will_not_meet,RJ,Sudeste,100-500 mil,177016.0
3302908,21.344452466908024,-0.36919374247889913,8.0,will_not_meet,RJ,Sudeste,20-50 mil,22356.0
3303005,136.47414285714785,2.3722517006804233,11.0,on_track,RJ,Sudeste,20-50 mil,25009.0
3303104,124.13211956522173,4.220489130434865,10.0,on_track,RJ,Sudeste,5-20 mil,12224.0
3303203,0.0,-4.7329370629367915,12.0,will_not_meet,RJ,Sudeste,100-500 mil,162893.0
3303302,97.92997027212478,-0.046702492568012614,25.0,on_track,RJ,Sudeste,500 mil+,516981.0
3303401,105.32376811594258,0.7626304347826047,24.0,on_track,RJ,Sudeste,100-500 mil,167759.0
3303500,75.05386652951074,2.1353028159958773,20.0,will_not_meet,RJ,Sudeste,500 mil+,816376.0
3303609,150.0,7.633241758240696,13.0,on_track,RJ,Sudeste,20-50 mil,47007.0
3303708,56.76644144144302,-2.0244594594593823,3.0,will_not_meet,RJ,Sudeste,20-50 mil,39372.0
3303807,,,2.0,,RJ,Sudeste,20-50 mil,32589.0
3303856,86.54834448161182,1.497675585284687,10.0,at_risk,RJ,Sudeste,5-20 mil,19701.0
3303906,134.2388317057712,1.2546323398858863,26.0,on_track,RJ,Sudeste,100-500 mil,291958.0
3303955,150.0,4.777713736791544,10.0,on_track,RJ,Sudeste,20-50 mil,22966.0
3304003,17.624395604397932,-0.6064835164833882,13.0,will_not_meet,RJ,Sudeste,20-50 mil,23598.0
3304102,59.099999999998545,2.6078787878789145,10.0,will_not_meet,RJ,Sudeste,5-20 mil,14913.0
3304110,138.35345112781852,4.084112781954897,11.0,on_track,RJ,Sudeste,20-50 mil,20138.0
3304128,4.383461538462143,-2.9143356643356304,12.0,will_not_meet,RJ,Sudeste,5-20 mil,13692.0
3304144,30.23892773892817,-0.3632517482517,12.0,will_not_meet,RJ,Sudeste,100-500 mil,152311.0
3304151,140.64118529269763,5.324078374455613,12.0,on_track,RJ,Sudeste,5-20 mil,16394.0
3304201,104.42772291466895,0.8064432954389437,23.0,on_track,RJ,Sudeste,100-500 mil,124969.0
3304300,150.0,5.722857142857205,7.0,on_track,RJ,Sudeste,20-50 mil,45254.0
3304409,36.06000000000222,0.6180000000000969,4.0,will_not_meet,RJ,Sudeste,5-20 mil,14758.0
3304508,59.57644270593573,-1.0158559595030912,13.0,will_not_meet,RJ,Sudeste,5-20 mil,6544.0
3304524,76.39472527472208,2.3620879120876364,13.0,will_not_meet,RJ,Sudeste,100-500 mil,150817.0
3304557,82.01026031928791,0.5045836329642233,23.0,at_risk,RJ,Sudeste,500 mil+,6775561.0
3304607,77.74897435897492,2.615139860139899,12.0,will_not_meet,RJ,Sudeste,5-20 mil,5966.0
3304706,80.93799999999874,-0.7740000000000254,5.0,at_risk,RJ,Sudeste,20-50 mil,32721.0
3304755,0.0,-0.13244956772334926,10.0,will_not_meet,RJ,Sudeste,20-50 mil,21531.0
3304805,133.94066666667004,2.515333333333559,9.0,on_track,RJ,Sudeste,20-50 mil,30632.0
3304904,81.49960223808375,2.0407327570746725,22.0,at_risk,RJ,Sudeste,500 mil+,1097556.0
3305000,150.0,7.572409028097744,12.0,on_track,RJ,Sudeste,20-50 mil,28819.0
3305109,73.05673206750998,2.1625105485230267,20.0,will_not_meet,RJ,Sudeste,100-500 mil,473385.0
3305133,,,0.0,,RJ,Sudeste,<5 mil,3203.0
3305158,125.11000000000149,3.0109999999998887,4.0,on_track,RJ,Sudeste,5-20 mil,9799.0
3305208,136.29397930436699,3.388649366128543,21.0,on_track,RJ,Sudeste,100-500 mil,100546.0
3305307,0.0,-4.447527472527298,3.0,will_not_meet,RJ,Sudeste,<5 mil,4882.0
3305406,55.556666666669116,1.285000000000184,3.0,will_not_meet,RJ,Sudeste,5-20 mil,13837.0
3305505,65.50478021978108,-0.21686813186807663,13.0,will_not_meet,RJ,Sudeste,50-100 mil,87259.0
3305554,20.422747252749787,-0.8024175824174232,13.0,will_not_meet,RJ,Sudeste,50-100 mil,68935.0
3305604,125.20820740460658,3.3357366830373887,16.0,on_track,RJ,Sudeste,5-20 mil,16443.0
3305703,150.0,5.918618925831111,11.0,on_track,RJ,Sudeste,5-20 mil,5735.0
3305752,120.09000483792897,3.2735268505078357,12.0,on_track,RJ,Sudeste,20-50 mil,31146.0
3305802,17.708444444444545,0.012666666666672089,9.0,will_not_meet,RJ,Sudeste,100-500 mil,165917.0
3305901,,,1.0,,RJ,Sudeste,<5 mil,4949.0
3306008,117.5919117647054,1.4016176470588702,17.0,on_track,RJ,Sudeste,50-100 mil,80054.0
3306107,45.14465034965042,0.7117832167832283,13.0,will_not_meet,RJ,Sudeste,50-100 mil,66865.0
3306156,,,2.0,,RJ,Sudeste,5-20 mil,6849.0
3306206,51.19000000000051,1.5545454545454427,11.0,will_not_meet,RJ,Sudeste,20-50 mil,25122.0
3306305,88.45937777777816,0.07337777777779042,26.0,at_risk,RJ,Sudeste,100-500 mil,274800.0
3500105,113.64025764895314,1.355233494363862,19.0,on_track,SP,Sudeste,20-50 mil,33230.0
3500204,118.4217481203018,1.5378007518797667,18.0,on_track,SP,Sudeste,<5 mil,3189.0
3500303,30.52962193234498,-1.8664448374971636,12.0,will_not_meet,SP,Sudeste,20-50 mil,33361.0
3500402,124.00818086040454,2.32448112379286,16.0,on_track,SP,Sudeste,5-20 mil,7376.0
3500501,91.76472527472652,0.4172087912088426,14.0,on_track,SP,Sudeste,5-20 mil,18738.0
3500550,96.96354872695383,1.7700228270413085,16.0,on_track,SP,Sudeste,<5 mil,4670.0
3500600,107.24054347825995,1.0831956521738482,19.0,on_track,SP,Sudeste,<5 mil,3588.0
3500709,114.63215378421773,1.7294049919483752,19.0,on_track,SP,Sudeste,20-50 mil,35915.0
3500758,74.35723441615482,0.999244951712055,16.0,will_not_meet,SP,Sudeste,<5 mil,4685.0
3500808,121.16482879719024,2.0110008779631787,16.0,on_track,SP,Sudeste,<5 mil,3514.0
3500907,125.38538847117889,2.1878446115289165,18.0,on_track,SP,Sudeste,<5 mil,3336.0
3501004,86.83450549450276,0.5256043956042242,13.0,at_risk,SP,Sudeste,5-20 mil,14172.0
3501103,125.19142109500717,2.062459742350956,19.0,on_track,SP,Sudeste,<5 mil,3215.0
3501152,71.02518115942055,0.1533985507246447,19.0,will_not_meet,SP,Sudeste,5-20 mil,15854.0
3501202,86.13224407374878,0.32072695346795477,16.0,at_risk,SP,Sudeste,<5 mil,2457.0
3501301,130.17960842844604,2.375366110623412,16.0,on_track,SP,Sudeste,20-50 mil,22593.0
3501400,117.9400161030594,1.556702093397671,19.0,on_track,SP,Sudeste,<5 mil,3377.0
3501509,121.80893317230175,1.89298631239927,19.0,on_track,SP,Sudeste,<5 mil,2918.0
3501608,80.52957948717895,0.00865641025638731,26.0,at_risk,SP,Sudeste,100-500 mil,243228.0
3501707,80.21423018292685,0.04392022357723584,17.0,at_risk,SP,Sudeste,20-50 mil,41231.0
3501806,37.38791666666839,-3.1735416666663054,9.0,will_not_meet,SP,Sudeste,5-20 mil,5029.0
3501905,99.09819760773371,0.7265590693101316,16.0,on_track,SP,Sudeste,50-100 mil,57569.0
3502002,133.65767908308953,2.6525692454628707,8.0,on_track,SP,Sudeste,<5 mil,4061.0
3502101,82.65977984176072,-0.31109391124875707,18.0,at_risk,SP,Sudeste,50-100 mil,53433.0
3502200,93.42478196896627,1.09025013376127,17.0,on_track,SP,Sudeste,5-20 mil,18477.0
3502309,128.68508165057028,2.2779841966637986,16.0,on_track,SP,Sudeste,5-20 mil,5221.0
3502408,120.99281123792844,1.8604881474978516,16.0,on_track,SP,Sudeste,<5 mil,3414.0
3502507,18.841818181824237,-2.893636363635937,11.0,will_not_meet,SP,Sudeste,20-50 mil,35684.0
3502606,119.89490235419908,1.883179507758007,17.0,on_track,SP,Sudeste,<5 mil,3376.0
3502705,89.4453007518805,1.7068796992481943,18.0,at_risk,SP,Sudeste,5-20 mil,17415.0
3502754,64.61129629629613,0.5355185185184954,19.0,will_not_meet,SP,Sudeste,20-50 mil,23343.0
3502804,108.5048330642378,0.6349927920655237,25.0,on_track,SP,Sudeste,100-500 mil,195368.0
3502903,35.69887737478416,0.40027058146228345,17.0,will_not_meet,SP,Sudeste,20-50 mil,24325.0
3503000,87.72666666666714,0.6100000000000263,3.0,at_risk,SP,Sudeste,5-20 mil,5318.0
3503109,123.71892537313488,1.8978208955224392,16.0,on_track,SP,Sudeste,<5 mil,4802.0
3503158,128.5002140181905,3.2763188871051425,17.0,on_track,SP,Sudeste,<5 mil,1844.0
3503208,117.5126048026068,1.1513431013431354,27.0,on_track,SP,Sudeste,100-500 mil,233704.0
3503307,72.16443397975445,-0.7911502094997974,22.0,will_not_meet,SP,Sudeste,100-500 mil,129376.0
3503356,125.42065847234426,2.0092273924495694,16.0,on_track,SP,Sudeste,<5 mil,1000.0
3503406,106.166662640901,1.3379911433171616,19.0,on_track,SP,Sudeste,5-20 mil,6825.0
3503505,40.70857142857085,1.2542857142856165,6.0,will_not_meet,SP,Sudeste,<5 mil,2619.0
3503604,110.44168276972596,1.2023687600643527,19.0,on_track,SP,Sudeste,5-20 mil,9940.0
3503703,103.43456521739154,0.8373913043477973,6.0,on_track,SP,Sudeste,5-20 mil,8950.0
3503802,84.91430232558037,-0.14082364341091905,17.0,at_risk,SP,Sudeste,50-100 mil,50926.0
3503901,81.21905969613545,2.230374446704052,16.0,at_risk,SP,Sudeste,50-100 mil,88764.0
3503950,123.28239859525866,1.8344389815628217,16.0,on_track,SP,Sudeste,<5 mil,1261.0
3504008,113.54072061191573,1.3209186795490508,19.0,on_track,SP,Sudeste,100-500 mil,101151.0
3504107,99.847406015037,1.37155639097736,20.0,on_track,SP,Sudeste,100-500 mil,132317.0
3504206,117.63337078651602,1.6920224719099666,17.0,on_track,SP,Sudeste,5-20 mil,13964.0
3504305,114.79301932367116,1.4986425120772249,19.0,on_track,SP,Sudeste,<5 mil,3671.0
3504404,93.26989010988837,0.327626373626264,14.0,on_track,SP,Sudeste,5-20 mil,11891.0
3504503,118.50166666666746,1.5850000000000668,18.0,on_track,SP,Sudeste,50-100 mil,87871.0
3504602,36.69722589167759,-2.0375640686922396,14.0,will_not_meet,SP,Sudeste,5-20 mil,16849.0
3504701,125.89942054433686,3.231079894644523,16.0,on_track,SP,Sudeste,<5 mil,1971.0
3504800,119.99593984962257,1.9939849624059969,11.0,on_track,SP,Sudeste,5-20 mil,8435.0
3504909,100.62951288244722,1.120261674718148,19.0,on_track,SP,Sudeste,5-20 mil,8808.0
3505005,128.50857769973754,3.0644688323091285,16.0,on_track,SP,Sudeste,<5 mil,2164.0
3505104,107.74340659340987,1.2067252747254347,14.0,on_track,SP,Sudeste,5-20 mil,6369.0
3505203,75.80666269368385,-0.5996483909415397,11.0,will_not_meet,SP,Sudeste,20-50 mil,34008.0
3505302,69.86067647058826,-0.6238823529411868,16.0,will_not_meet,SP,Sudeste,20-50 mil,35368.0
3505351,115.57688849868282,3.4743441615452952,16.0,on_track,SP,Sudeste,<5 mil,1706.0
3505401,134.6499262510988,3.305046532045741,16.0,on_track,SP,Sudeste,<5 mil,3123.0
3505500,102.69159658119702,0.6314427350427314,26.0,on_track,SP,Sudeste,100-500 mil,119782.0
3505609,89.88752191700746,0.6943074225598852,13.0,at_risk,SP,Sudeste,20-50 mil,33165.0
3505708,74.3263093671485,0.8842050484507142,16.0,will_not_meet,SP,Sudeste,100-500 mil,279704.0
3505807,118.35130818619473,1.5884991974316442,17.0,on_track,SP,Sudeste,5-20 mil,18045.0
3505906,105.92390831252123,1.718935069568329,15.0,on_track,SP,Sudeste,50-100 mil,56102.0
3506003,82.1402849002855,0.06670940170942506,27.0,at_risk,SP,Sudeste,100-500 mil,375321.0
3506102,55.983917293232025,-1.6791503759398139,20.0,will_not_meet,SP,Sudeste,50-100 mil,73959.0
3506201,118.09478260869537,1.5445217391303612,19.0,on_track,SP,Sudeste,<5 mil,2768.0
3506300,115.41661030595742,1.3172093397744928,19.0,on_track,SP,Sudeste,5-20 mil,10010.0
3506359,103.72741143317035,3.249638486312257,19.0,on_track,SP,Sudeste,50-100 mil,65074.0
3506409,120.69381818181773,1.9519999999998807,11.0,on_track,SP,Sudeste,5-20 mil,7538.0
3506508,104.80858119658171,0.4701196581196607,26.0,on_track,SP,Sudeste,100-500 mil,122335.0
3506607,86.50641706924398,1.0887842190016224,19.0,at_risk,SP,Sudeste,20-50 mil,28550.0
3506706,97.27225895316815,0.852589531680471,4.0,on_track,SP,Sudeste,5-20 mil,13071.0
3506805,119.87062656641729,1.7730827067669996,18.0,on_track,SP,Sudeste,5-20 mil,11584.0
3506904,115.90494644424962,1.8172361720808228,16.0,on_track,SP,Sudeste,5-20 mil,7719.0
3507001,95.53971553994779,1.300893766461854,16.0,on_track,SP,Sudeste,50-100 mil,59554.0
3507100,40.45690909091354,-2.4335454545451136,11.0,will_not_meet,SP,Sudeste,20-50 mil,23370.0
3507159,128.37834942932386,2.3958033362599394,16.0,on_track,SP,Sudeste,<5 mil,2731.0
3507209,124.0806233538201,1.8902019315189247,16.0,on_track,SP,Sudeste,<5 mil,653.0
3507308,123.06945566286277,1.830105355575115,16.0,on_track,SP,Sudeste,<5 mil,4405.0
3507407,116.53337016574596,1.9849281767956326,11.0,on_track,SP,Sudeste,5-20 mil,14671.0
3507456,71.99247030878894,-0.3948218527315907,8.0,will_not_meet,SP,Sudeste,<5 mil,2366.0
3507506,107.02793062805267,1.3193374305438264,21.0,on_track,SP,Sudeste,100-500 mil,144250.0
3507605,75.51925523349439,0.3950281803542561,19.0,will_not_meet,SP,Sudeste,100-500 mil,167074.0
3507704,100.3645933014352,0.974688995215283,13.0,on_track,SP,Sudeste,5-20 mil,5067.0
3507753,91.63261984196674,0.7492993854258364,16.0,on_track,SP,Sudeste,<5 mil,2387.0
3507803,96.8364285714274,0.721373626373554,13.0,on_track,SP,Sudeste,20-50 mil,24986.0
3507902,85.27513587891349,-0.22646026831783705,18.0,at_risk,SP,Sudeste,20-50 mil,21428.0
3508009,118.21798068481166,1.981035996488202,16.0,on_track,SP,Sudeste,5-20 mil,16193.0
3508108,75.39483516483483,-0.5698461538461431,14.0,will_not_meet,SP,Sudeste,5-20 mil,16407.0
3508207,116.22545088566812,1.4306586151368061,19.0,on_track,SP,Sudeste,<5 mil,3709.0
3508306,95.98141025641121,0.4686713286713786,12.0,on_track,SP,Sudeste,<5 mil,3653.0
3508405,87.99106280193246,0.9923381642511698,19.0,at_risk,SP,Sudeste,20-50 mil,43335.0
3508504,95.66129060579442,1.2716856892010948,16.0,on_track,SP,Sudeste,50-100 mil,81929.0
3508603,97.80407809983899,1.166305152979019,19.0,on_track,SP,Sudeste,20-50 mil,27623.0
3508702,33.452527472530164,-1.2004395604394165,13.0,will_not_meet,SP,Sudeste,5-20 mil,12975.0
3508801,108.18665803108524,1.3716528497406706,14.0,on_track,SP,Sudeste,5-20 mil,15564.0
