id_municipio,projecao_icr_2033_linear,inclinacao_icr_aa,n_obs,sigla_uf,regiao,porte,icr_sm_ultimo_observado,variacao_pp_ultimo_2033,acima_limite_internacional_2033
3123700,1.6835202283310196,-0.16818687708315053,22.0,MG,Sudeste,5-20 mil,4.119293100588684,-2.4357728722576644,False
3123809,4.343689930883897,-0.07309892985397183,23.0,MG,Sudeste,<5 mil,5.613477950098533,-1.2697880192146354,False
3123858,1.3106310864714033,-0.19139687247502593,18.0,MG,Sudeste,<5 mil,4.212789982222172,-2.9021588957507687,False
3123908,1.4180396552620778,-0.21541937341762957,18.0,MG,Sudeste,5-20 mil,4.458659801635145,-3.040620146373067,False
3124005,1.5683650166095617,-0.19862563299273986,19.0,MG,Sudeste,5-20 mil,4.348900431758124,-2.780535415148562,False
3124104,3.2593315259562132,-0.12662103872496372,25.0,MG,Sudeste,50-100 mil,4.785137927185786,-1.5258064012295725,False
3124203,2.4026499249581548,-0.18643612511063115,22.0,MG,Sudeste,5-20 mil,5.220786617241294,-2.8181366922831392,False
3124302,1.142044397574864,-0.2165665149777382,19.0,MG,Sudeste,5-20 mil,4.616602907585131,-3.474558510010267,False
3124401,0.0,0.0,4.0,MG,Sudeste,<5 mil,0.0,0.0,False
3124500,2.1616743194950914,-0.20733662077941317,19.0,MG,Sudeste,5-20 mil,5.148189076898557,-2.986514757403466,False
3124609,1.1198092573129657,-0.24784459554547533,18.0,MG,Sudeste,<5 mil,4.759589947089947,-3.6397806897769813,False
3124708,4.528374886524375,-0.08816555916385338,18.0,MG,Sudeste,<5 mil,6.911276804763809,-2.382901918239434,False
3124807,4.139264523709812,-0.15437539882520263,18.0,MG,Sudeste,5-20 mil,6.666477738798974,-2.527213215089162,False
3124906,1.7628342796231777,-0.19146713713688732,22.0,MG,Sudeste,5-20 mil,4.42376579425532,-2.660931514632142,False
3125002,,,1.0,MG,Sudeste,<5 mil,0.0,,False
3125101,10.938775862011056,-0.08782477061420038,19.0,MG,Sudeste,20-50 mil,12.40008792781883,-1.4613120658077747,True
3125200,6.567726020458508,-0.038248311447793185,17.0,MG,Sudeste,<5 mil,7.652768100382873,-1.0850420799243645,True
3125309,2.1759451666882796,-0.15377548405248162,19.0,MG,Sudeste,<5 mil,4.419350379186855,-2.2434052124985753,False
3125408,,,0.0,MG,Sudeste,<5 mil,,,False
3125507,4.303104601412173,0.1133493030361275,8.0,MG,Sudeste,<5 mil,2.7908153766521013,1.5122892247600714,False
3125606,6.9008785514751025,0.2683203604922525,6.0,MG,Sudeste,5-20 mil,3.643346272823512,3.2575322786515906,True
3125705,1.4932225017976748,-0.19888925243106925,19.0,MG,Sudeste,5-20 mil,5.353667416160221,-3.860444914362546,False
3125804,1.838455402387467,-0.17597047623215786,18.0,MG,Sudeste,<5 mil,4.431759324409599,-2.593303922022132,False
3125903,1.0284667747500862,-0.31251281651351004,19.0,MG,Sudeste,<5 mil,5.449936437421035,-4.421469662670948,False
3125952,4.719287766198903,0.10789579028727656,12.0,MG,Sudeste,5-20 mil,3.4579314730923643,1.2613562931065387,False
3126000,1.472796715542529,-0.2510654496419832,23.0,MG,Sudeste,5-20 mil,5.22734307379517,-3.7545463582526413,False
3126109,3.2646778922809006,-0.04766970487775082,19.0,MG,Sudeste,50-100 mil,4.109544770597966,-0.8448668783170659,False
3126208,1.577284120679792,-0.16202516131750724,19.0,MG,Sudeste,5-20 mil,4.15647447823777,-2.5791903575579775,False
3126307,1.0447036829328908,-0.24417004822130564,22.0,MG,Sudeste,<5 mil,4.486853180215981,-3.44214949728309,False
3126406,0.34170792143387985,-0.02684852190503673,15.0,MG,Sudeste,<5 mil,0.9266355020010024,-0.5849275805671226,False
3126505,0.0,-0.2025935412315009,12.0,MG,Sudeste,<5 mil,3.619471130190456,-3.619471130190456,False
3126604,2.838771506248463,-0.1458609907454442,21.0,MG,Sudeste,<5 mil,5.605145486458758,-2.766373980210295,False
3126703,3.836616489303953,0.017031850294820232,15.0,MG,Sudeste,5-20 mil,3.8622624378394232,-0.025645948535470087,False
3126752,4.759526175940465,0.04060300917217201,16.0,MG,Sudeste,<5 mil,4.4093556820094815,0.35017049393098354,False
3126802,0.07876665465357746,-0.2077712746902865,13.0,MG,Sudeste,<5 mil,3.393394966705152,-3.3146283120515747,False
3126901,0.916909682293749,-0.2449180098845047,22.0,MG,Sudeste,5-20 mil,4.307171030039457,-3.3902613477457075,False
3126950,,,2.0,MG,Sudeste,<5 mil,0.0,,False
3127008,2.4492163884837055,-0.33841621987977927,18.0,MG,Sudeste,5-20 mil,8.352446523172983,-5.903230134689277,False
3127057,1.1073688734983875,-0.1035663607844632,12.0,MG,Sudeste,<5 mil,3.126083786436197,-2.0187149129378095,False
3127073,3.8121466859521718,0.09062202650520085,8.0,MG,Sudeste,<5 mil,2.818744106553512,0.9934025793986598,False
3127107,7.13585968919449,-0.25601528376470495,27.0,MG,Sudeste,50-100 mil,9.374698964346354,-2.2388392751518644,True
3127206,6.839049138784372,-0.013988006259502892,18.0,MG,Sudeste,<5 mil,7.731364550512346,-0.8923154117279744,True
3127339,0.0,0.0,7.0,MG,Sudeste,<5 mil,0.0,0.0,False
3127354,3.540320147583941,-0.15213029080488163,19.0,MG,Sudeste,<5 mil,5.8133694085300585,-2.2730492609461175,False
3127370,6.878312079506713,0.2993509461272627,12.0,MG,Sudeste,<5 mil,2.8698261567228154,4.008485922783898,True
3127388,7.895420149535823,0.21423010243504334,14.0,MG,Sudeste,<5 mil,4.786901152844643,3.1085189966911804,True
3127404,9.320966169377826,-0.05919623534732301,18.0,MG,Sudeste,<5 mil,11.17422932952975,-1.8532631601519238,True
3127503,1.5148070528330777,-0.09094401781468595,13.0,MG,Sudeste,<5 mil,2.7788038452282726,-1.263996792395195,False
3127602,0.9706530337115282,-0.22202374100613853,19.0,MG,Sudeste,5-20 mil,4.302756334330833,-3.3321033006193046,False
3127701,2.4472009146415985,-0.25438416946767506,27.0,MG,Sudeste,100-500 mil,6.477351223122706,-4.030150308481107,False
3127800,3.8801057500666616,-0.12503102000676278,18.0,MG,Sudeste,5-20 mil,5.196140069694269,-1.3160343196276072,False
3127909,7.286202070606635,0.14833553163181998,14.0,MG,Sudeste,<5 mil,5.35792962887354,1.9282724417330943,True
3128006,2.074940028722949,-0.20123165933986145,18.0,MG,Sudeste,20-50 mil,5.459139443520476,-3.3841994147975267,False
3128105,4.618178715278711,-0.004006957504275137,18.0,MG,Sudeste,5-20 mil,5.203376023338167,-0.5851973080594561,False
3128204,2.0746351735642747,-0.20204013352045627,18.0,MG,Sudeste,<5 mil,5.7459057144680425,-3.671270540903768,False
3128253,3.4639544622690437,0.13554995044521254,6.0,MG,Sudeste,<5 mil,2.955969774039081,0.5079846882299628,False
3128303,3.8802614194725606,-0.15625716172890472,18.0,MG,Sudeste,5-20 mil,6.259263502939305,-2.3790020834667445,False
3128402,1.6071239667833481,-0.10333780450868363,12.0,MG,Sudeste,5-20 mil,2.5826311148965257,-0.9755071481131776,False
3128501,1.854429016180461,-0.16017878372297667,22.0,MG,Sudeste,<5 mil,4.04286517606079,-2.188436159880329,False
3128600,8.593975937963009,-0.06039999202965848,19.0,MG,Sudeste,<5 mil,8.788196364052649,-0.19422042608963963,True
3128709,6.98469374026709,-0.07042489982959142,19.0,MG,Sudeste,20-50 mil,9.098350686153823,-2.113656945886733,True
3128808,4.893029684449804,0.00952790826239766,15.0,MG,Sudeste,5-20 mil,4.3680631984373415,0.5249664860124623,False
3128907,15.694736591908395,0.7631074075201604,12.0,MG,Sudeste,5-20 mil,6.672097005187121,9.022639586721274,True
3129004,1.297907412158679,-0.22776702960504447,18.0,MG,Sudeste,<5 mil,4.548522131624928,-3.250614719466249,False
3129103,3.200227363781323,-0.18309289532828288,22.0,MG,Sudeste,<5 mil,6.273774826948751,-3.0735474631674276,False
3129202,2.389358727968329,-0.1500847567141823,19.0,MG,Sudeste,<5 mil,4.669470342971655,-2.2801116150033263,False
3129301,0.31945304029085264,-0.2410446040195757,19.0,MG,Sudeste,5-20 mil,3.7896871531887353,-3.4702341128978826,False
3129400,0.7714769073964476,-0.20459564457798474,18.0,MG,Sudeste,<5 mil,3.707658847868593,-2.9361819404721454,False
3129509,4.566212264998313,-0.03743881407449221,15.0,MG,Sudeste,20-50 mil,4.916547454606956,-0.35033518960864285,False
3129608,3.070395899555024,-0.0980739779913034,19.0,MG,Sudeste,5-20 mil,4.519236060661904,-1.4488401611068804,False
3129657,0.10671070240169911,-0.1757310963863599,18.0,MG,Sudeste,<5 mil,2.9972846298175164,-2.8905739274158173,False
3129707,6.815050343206977,-0.05153859676103055,22.0,MG,Sudeste,5-20 mil,9.573136924348171,-2.7580865811411943,True
3129806,6.412334431336561,-0.05320507229283596,25.0,MG,Sudeste,100-500 mil,7.315814967477234,-0.9034805361406733,True
3129905,5.144489087405653,-0.0308053783469974,15.0,MG,Sudeste,<5 mil,5.411594636133329,-0.26710554872767656,True
3130002,7.675750899351101,0.30080694752452275,7.0,MG,Sudeste,<5 mil,3.52144417241526,4.154306726935841,True
3130051,3.141340082187469,-0.1497019255747145,18.0,MG,Sudeste,<5 mil,5.327221262394696,-2.185881180207227,False
3130101,4.111831705953307,-0.1818007711096447,25.0,MG,Sudeste,20-50 mil,7.391191216286132,-3.2793595103328252,False
3130200,2.462449113871969,-0.2485110376739292,18.0,MG,Sudeste,5-20 mil,5.8828830991424805,-3.4204339852705115,False
3130309,9.92420943286072,0.4901317164243535,9.0,MG,Sudeste,5-20 mil,4.453298065307973,5.470911367552748,True
3130408,1.5020690614592667,0.06015406161369654,13.0,MG,Sudeste,5-20 mil,2.9816816325406617,-1.479612571081395,False
3130507,2.8659767979285107,-0.14103091096242681,19.0,MG,Sudeste,5-20 mil,4.90413158488411,-2.038154786955599,False
3130556,1.535296604163193,-0.17351888700469012,18.0,MG,Sudeste,<5 mil,3.99362480701361,-2.4583282028504168,False
3130606,2.087359786598313,-0.2643904392544204,22.0,MG,Sudeste,<5 mil,5.97235839764025,-3.8849986110419374,False
3130655,2.2046213959436045,-0.14343313449485678,18.0,MG,Sudeste,<5 mil,4.557591839209258,-2.3529704432656535,False
3130705,3.458809821767204,-0.17740157894982414,22.0,MG,Sudeste,<5 mil,6.13384805004717,-2.6750382282799663,False
3130804,4.036375140761521,-0.09897709553595885,18.0,MG,Sudeste,<5 mil,5.2133103338959845,-1.1769351931344634,False
3130903,3.0480733650057346,-0.2384511357533685,18.0,MG,Sudeste,5-20 mil,7.208576274294096,-4.160502909288361,False
3131000,0.5984419019806921,-0.0984696663569852,11.0,MG,Sudeste,<5 mil,1.5878493707288666,-0.9894074687481744,False
3131109,2.187734006073754,-0.1505075520820954,17.0,MG,Sudeste,5-20 mil,5.088162177562294,-2.9004281714885405,False
3131158,3.882932414332231,-0.15735551665813316,17.0,MG,Sudeste,5-20 mil,5.943044342389705,-2.0601119280574736,False
3131208,2.717837511059365,-0.002109405699527248,21.0,MG,Sudeste,5-20 mil,1.777655482674608,0.9401820283847568,False
3131307,3.589689375965804,-0.44229573484290996,23.0,MG,Sudeste,100-500 mil,8.692789156244816,-5.1030997802790115,False
3131406,0.0,-0.18026137577728818,9.0,MG,Sudeste,<5 mil,1.64209574991729,-1.64209574991729,False
3131505,5.123192052739,-0.1396186946102983,19.0,MG,Sudeste,5-20 mil,7.818855053764208,-2.695663001025208,True
3131604,2.9318531369967786,-0.2075452410879757,19.0,MG,Sudeste,5-20 mil,6.035725518544139,-3.103872381547361,False
3131703,2.3121464907501377,-0.28537886161836573,26.0,MG,Sudeste,100-500 mil,6.162371785712757,-3.8502252949626197,False
3131802,2.334063898470049,-0.22884530688336086,16.0,MG,Sudeste,5-20 mil,5.884237220272259,-3.55017332180221,False
3131901,12.265476492927746,0.19399637496085803,18.0,MG,Sudeste,50-100 mil,10.189972592781944,2.0755039001458027,True
3132008,0.0,-0.30741605174897413,13.0,MG,Sudeste,<5 mil,3.631733314038209,-3.631733314038209,False
3132107,5.469236796782425,-0.04736421050038907,17.0,MG,Sudeste,5-20 mil,5.9942997472759965,-0.5250629504935711,True
3132206,5.956291406218369,-0.03178551227868717,22.0,MG,Sudeste,5-20 mil,5.738284429455739,0.2180069767626307,True
3132305,0.0,-0.21317256747800495,13.0,MG,Sudeste,5-20 mil,3.037007748968745,-3.037007748968745,False
3132404,8.109712278513712,-0.24528301118425455,23.0,MG,Sudeste,50-100 mil,10.075931299961258,-1.9662190214475466,True
3132503,3.4338427889164223,-0.14416463146950023,14.0,MG,Sudeste,20-50 mil,6.197963076185911,-2.7641202872694883,False
3132602,13.810558590515711,0.7308446073857588,8.0,MG,Sudeste,<5 mil,4.632209031288652,9.178349559227058,True
3132701,2.231697654017296,-0.1196765466139031,11.0,MG,Sudeste,5-20 mil,3.9298652996140735,-1.6981676455967776,False
3132800,0.0,0.0,9.0,MG,Sudeste,<5 mil,0.0,0.0,False
3132909,3.036220728859689,-0.15869085273918063,17.0,MG,Sudeste,5-20 mil,5.189710528128036,-2.153489799268347,False
3133006,1.0518410468539514,-0.3741434560293136,18.0,MG,Sudeste,5-20 mil,6.84256862026887,-5.790727573414919,False
3133105,4.093243191124145,0.09061165487452313,13.0,MG,Sudeste,5-20 mil,3.331633594557333,0.7616095965668119,False
3133204,2.0454667330006373,-0.19606106988408514,22.0,MG,Sudeste,5-20 mil,5.049584624788228,-3.0041178917875904,False
3133303,5.897944248528063,-0.06973823110386422,13.0,MG,Sudeste,5-20 mil,6.797207362810975,-0.8992631142829124,True
3133402,1.7208267441528733,-0.31000568195832545,19.0,MG,Sudeste,5-20 mil,5.906575907590759,-4.185749163437886,False
3133501,5.0076933314675784,-0.12460066001878276,23.0,MG,Sudeste,5-20 mil,6.172875486286799,-1.1651821548192203,True
3133600,5.322796464101799,-0.08215573167239296,17.0,MG,Sudeste,5-20 mil,7.901261502310759,-2.57846503820896,True
3133709,2.7265810659182534,-0.22844177574831778,22.0,MG,Sudeste,5-20 mil,6.233394148464769,-3.5068130825465156,False
3133758,3.435195623270772,-0.20504407637062302,22.0,MG,Sudeste,5-20 mil,6.140466197112445,-2.7052705738416725,False
3133808,6.186613894846801,-0.08248818762808738,24.0,MG,Sudeste,50-100 mil,6.320423783012403,-0.1338098881656027,True
3133907,1.7208449184627739,-0.19134907101631032,18.0,MG,Sudeste,<5 mil,4.369026425130831,-2.648181506668057,False
3134004,8.627601357571734,0.3036855301094227,8.0,MG,Sudeste,5-20 mil,5.303987161212612,3.323614196359122,True
3134103,1.0924890203884843,-0.2866207237412574,22.0,MG,Sudeste,<5 mil,5.438697729013589,-4.346208708625105,False
3134202,2.4245583578426135,-0.2160469838087087,26.0,MG,Sudeste,100-500 mil,5.732105160421811,-3.307546802579197,False
3134301,1.319351230731968,-0.17756575294121443,19.0,MG,Sudeste,<5 mil,3.9919509596590728,-2.672599728927105,False
3134400,3.7335520058251177,-0.3682828541409684,27.0,MG,Sudeste,20-50 mil,8.009887403937224,-4.276335398112106,False
3134509,3.610875984881389,-0.0485316028779061,17.0,MG,Sudeste,<5 mil,4.277596709547953,-0.6667207246665638,False
3134608,6.41721370912154,-0.05305266236612434,23.0,MG,Sudeste,5-20 mil,7.161662990614404,-0.7444492814928632,True
3134707,4.500088126492557,-0.0945441536982541,12.0,MG,Sudeste,5-20 mil,6.110089633672745,-1.610001507180188,False
3134806,2.085887344089258,-0.1764968144809078,19.0,MG,Sudeste,<5 mil,4.775391041462637,-2.689503697373379,False
3134905,,,1.0,MG,Sudeste,20-50 mil,3.928440124546807,,False
3135001,0.151669672324811,-0.004720204924937289,13.0,MG,Sudeste,<5 mil,0.2789023705142369,-0.1272326981894259,False
3135050,5.124689508135333,-0.0662744879953434,19.0,MG,Sudeste,20-50 mil,6.798466385779249,-1.673776877643916,True
3135076,,,1.0,MG,Sudeste,<5 mil,4.006187551178177,,False
3135100,4.602171384961025,-0.13177060906233395,23.0,MG,Sudeste,50-100 mil,7.220119301778928,-2.6179479168179025,False
3135209,1.5536021937072064,-0.2901277012442256,23.0,MG,Sudeste,20-50 mil,5.54161022544888,-3.988008031741674,False
3135308,3.646431144247444,0.05671082311342476,13.0,MG,Sudeste,<5 mil,2.612527643828097,1.0339035004193469,False
3135357,0.6646039285554934,-0.2004187574851458,17.0,MG,Sudeste,<5 mil,3.6368429949307215,-2.972239066375228,False
3135407,2.5143221154479534,0.12708909012781774,13.0,MG,Sudeste,<5 mil,1.14242562789916,1.3718964875487933,False
3135456,3.8628256937669656,0.004067656330769552,11.0,MG,Sudeste,<5 mil,4.718078071883765,-0.8552523781167993,False
3135506,1.554976433814204,-0.14208771703084228,14.0,MG,Sudeste,5-20 mil,3.233289886374285,-1.6783134525600811,False
3135605,1.1099051676746967,-0.19698038075076302,17.0,MG,Sudeste,5-20 mil,3.989979671283837,-2.88007450360914,False
3135704,3.1473208829986277,-0.12274262987489194,17.0,MG,Sudeste,<5 mil,5.419272644753264,-2.2719517617546368,False
3135803,5.108703510981968,-0.09432433266517444,14.0,MG,Sudeste,5-20 mil,5.972737933480532,-0.8640344224985643,True
3135902,2.1434363561555756,0.11462597580095663,3.0,MG,Sudeste,<5 mil,0.44795642279919,1.6954799333563857,False
3136009,5.631837489698938,-0.08191451050740782,12.0,MG,Sudeste,5-20 mil,6.041916657986047,-0.41007916828710833,True
3136108,0.002411527099535778,-7.075328882631048e-20,5.0,MG,Sudeste,<5 mil,0.0,0.002411527099535778,False
3136207,3.234526092530416,-0.16175669272680387,15.0,MG,Sudeste,50-100 mil,6.607048751192989,-3.3725226586625734,False
3136306,5.478119346713811,-0.19250883242839667,21.0,MG,Sudeste,20-50 mil,8.346877992626263,-2.868758645912452,True
3136405,2.0937193752940857,-0.17123408478748914,17.0,MG,Sudeste,<5 mil,4.445719161483896,-2.3519997861898103,False
3136504,1.8251440569333681,-0.16409355815667073,17.0,MG,Sudeste,5-20 mil,4.164085609807724,-2.3389415528743562,False
3136520,3.151098246228429,-0.058987524416244996,12.0,MG,Sudeste,<5 mil,4.149426405522648,-0.9983281592942195,False
3136553,0.8569332387959321,-0.20985641921108217,18.0,MG,Sudeste,<5 mil,4.0641707184350375,-3.2072374796391054,False
3136579,0.8977570942577131,-0.17434384674071945,13.0,MG,Sudeste,<5 mil,4.190596551265865,-3.292839457008152,False
3136603,1.7911242058743824,-0.18955365664447998,23.0,MG,Sudeste,<5 mil,5.113019228110423,-3.321895022236041,False
3136652,2.56177159309766,-0.33607947093715695,25.0,MG,Sudeste,20-50 mil,8.236037878034923,-5.6742662849372625,False
3136702,4.238754641656442,-0.2437765639511428,28.0,MG,Sudeste,500 mil+,6.997670787748979,-2.7589161460925373,False
3136801,1.6757277256557472,-0.25860856389534265,17.0,MG,Sudeste,<5 mil,4.890549921045783,-3.2148221953900356,False
3136900,7.5887638117120275,0.08037044979670421,18.0,MG,Sudeste,5-20 mil,6.3631156685607895,1.225648143151238,True
3136959,3.104627424376048,-0.07434487850455648,17.0,MG,Sudeste,<5 mil,4.064743950008156,-0.9601165256321078,False
3137007,0.1827620915856869,-0.19570527432229412,12.0,MG,Sudeste,<5 mil,4.1125935135594665,-3.9298314219737795,False
3137106,2.4742191440281545,-0.1447999536062956,17.0,MG,Sudeste,5-20 mil,4.510496991028037,-2.036277846999883,False
3137205,5.33791310797789,-0.015867695643887035,17.0,MG,Sudeste,50-100 mil,5.156706202758519,0.181206905219371,True
3137304,3.7954768370839105,-0.05930779964732855,17.0,MG,Sudeste,<5 mil,4.834423032765209,-1.0389461956812989,False
3137403,4.437580681879176,-0.01303325706145882,17.0,MG,Sudeste,5-20 mil,4.593079497365377,-0.15549881548620093,False
3137502,6.4431840255442125,0.04722584942254041,13.0,MG,Sudeste,5-20 mil,5.634509997370405,0.8086740281738072,True
3137536,2.26648947678558,-0.14255032336214338,19.0,MG,Sudeste,5-20 mil,4.588755021668301,-2.322265544882721,False
3137601,7.049768163067654,-0.22633258587738955,25.0,MG,Sudeste,50-100 mil,10.075592574634292,-3.0258244115666386,True
3137700,2.1813836571984666,-0.14597549914144303,15.0,MG,Sudeste,5-20 mil,3.820574623059973,-1.6391909658615065,False
3137809,2.17202826555382,-0.18770734012523796,18.0,MG,Sudeste,5-20 mil,5.040737591645394,-2.868709326091574,False
3137908,,,2.0,MG,Sudeste,<5 mil,0.6032446142881995,,False
3138005,1.3490626143509417,-0.21678879217984645,17.0,MG,Sudeste,5-20 mil,4.342124567322108,-2.993061952971166,False
3138104,4.5544613191658385,0.05698436956987608,4.0,MG,Sudeste,<5 mil,3.597259465863898,0.9572018533019406,False
3138203,8.226887252470476,-0.10490030113823483,23.0,MG,Sudeste,100-500 mil,8.622004496805832,-0.39511724433535633,True
3138302,6.081492048263499,-0.0701864247041158,17.0,MG,Sudeste,<5 mil,7.801708328049299,-1.7202162797858005,True
3138351,5.771694022647864,0.1525289154297466,7.0,MG,Sudeste,<5 mil,3.206076810995759,2.565617211652105,True
3138401,2.1460609797937877,-0.23912998012021125,18.0,MG,Sudeste,20-50 mil,5.500402838760559,-3.3543418589667713,False
3138500,1.2795228349322088,-0.16442526606307578,18.0,MG,Sudeste,<5 mil,3.7851645649032366,-2.505641729971028,False
3138609,2.4469884584408845,-0.0246284446440389,15.0,MG,Sudeste,5-20 mil,2.7611404183757857,-0.3141519599349012,False
3138625,4.794068464437714,-0.22096742195064037,17.0,MG,Sudeste,5-20 mil,7.473490948620125,-2.6794224841824104,False
3138658,4.646057376581027,0.030970920391967447,17.0,MG,Sudeste,5-20 mil,4.334418743395334,0.3116386331856926,False
3138674,1.1344911184529565,-0.09921221972042044,11.0,MG,Sudeste,<5 mil,2.1171454442428,-0.9826543257898437,False
3138682,1.2716023799774803,-0.1830591725608124,17.0,MG,Sudeste,<5 mil,3.9980235397277095,-2.7264211597502293,False
3138708,0.0,-0.016850857539907237,4.0,MG,Sudeste,<5 mil,0.0,0.0,False
3138807,5.599206115383481,-0.0977230449721641,20.0,MG,Sudeste,5-20 mil,7.411160854038981,-1.8119547386554995,True
3138906,1.9226513547847048,-0.15557053902832185,17.0,MG,Sudeste,5-20 mil,3.901482524159034,-1.9788311693743292,False
3139003,4.559630444283165,-0.030817580622042876,19.0,MG,Sudeste,20-50 mil,5.190343972496909,-0.6307135282137439,False
3139102,2.101095492623074,-0.14844647679748302,18.0,MG,Sudeste,<5 mil,4.367897568021134,-2.2668020753980604,False
3139201,4.86983094366019,-0.11354514486797077,14.0,MG,Sudeste,5-20 mil,6.263292205498875,-1.3934612618386844,False
3139250,0.0,-0.4059226917034023,3.0,MG,Sudeste,<5 mil,4.547211422595093,-4.547211422595093,False
3139300,3.646692923689841,-0.12222511135978392,17.0,MG,Sudeste,5-20 mil,6.0308862134939805,-2.3841932898041396,False
3139409,4.403799598107044,-0.0032003784444816575,17.0,MG,Sudeste,50-100 mil,4.454709823031454,-0.050910224924409775,False
3139508,6.289586403810802,0.19653432351650604,14.0,MG,Sudeste,5-20 mil,3.114687212411145,3.1748991913996565,True
3139607,1.9526494922408801,-0.15460009024301027,16.0,MG,Sudeste,20-50 mil,4.459990318182355,-2.5073408259414744,False
3139706,1.2720389753133077,-0.29753512423024153,18.0,MG,Sudeste,5-20 mil,5.480632137063585,-4.208593161750278,False
3139805,3.5553057151305723,-0.10289403831593137,22.0,MG,Sudeste,5-20 mil,4.759889588528384,-1.2045838733978114,False
3139904,2.1472536497332158,-0.2319049587054623,18.0,MG,Sudeste,5-20 mil,5.443500566976975,-3.296246917243759,False
3140001,2.1268343558462846,0.04953583135586444,16.0,MG,Sudeste,50-100 mil,0.9088052928166642,1.2180290630296202,False
3140100,1.973161623343799,-0.15358715097502038,22.0,MG,Sudeste,<5 mil,4.03744572387381,-2.0642841005300108,False
3140159,3.0772856098149646,-0.1449039701770667,25.0,MG,Sudeste,5-20 mil,5.321842789753766,-2.244557179938801,False
3140209,2.6699843524988864,-0.17507323731792548,22.0,MG,Sudeste,<5 mil,5.126621809078719,-2.4566374565798323,False
3140308,0.0,-0.026269886303932326,14.0,MG,Sudeste,<5 mil,0.0,0.0,False
3140407,0.2459776082865197,-0.0026339408004003757,11.0,MG,Sudeste,<5 mil,0.2358556420158145,0.010121966270705218,False
3140506,3.6161772709394313,-0.21745846890842713,19.0,MG,Sudeste,5-20 mil,7.387521967449453,-3.771344696510022,False
3140530,2.4224569589597422,-0.1442397596770113,19.0,MG,Sudeste,<5 mil,4.716573492529308,-2.294116533569566,False
3140555,4.2354138014678995,-0.04977703074745604,19.0,MG,Sudeste,5-20 mil,4.510525380327899,-0.2751115788599998,False
3140605,0.5814571792751622,-0.24027160624001004,18.0,MG,Sudeste,<5 mil,4.190692710575405,-3.609235531300243,False
3140704,3.1940112646847183,-0.2568878488707882,25.0,MG,Sudeste,20-50 mil,7.028071699074704,-3.8340604343899853,False
3140803,4.438395664573534,-0.11362824036829862,22.0,MG,Sudeste,5-20 mil,6.063472990308257,-1.6250773257347229,False
3140852,2.1732594248769033,-0.14831458191576377,19.0,MG,Sudeste,5-20 mil,4.100323839202102,-1.9270644143251987,False
3140902,1.8382458360618443,-0.1889546939889224,19.0,MG,Sudeste,5-20 mil,4.290304573617108,-2.452058737555264,False
3141009,0.8628140549965906,-0.197894860990164,17.0,MG,Sudeste,5-20 mil,3.7467007931159606,-2.88388673811937,False
3141108,4.677422066915483,-0.26073684654381113,23.0,MG,Sudeste,20-50 mil,7.788578170238693,-3.11115610332321,False
3141207,2.9310630189950757,-0.14755883030046643,18.0,MG,Sudeste,<5 mil,5.495797996413264,-2.5647349774181887,False
3141306,3.812144350610197,-0.12305128552763424,17.0,MG,Sudeste,<5 mil,5.665799462829166,-1.853655112218969,False
3141405,3.0232044841895345,-0.18510977417616792,13.0,MG,Sudeste,5-20 mil,5.592590358033404,-2.5693858738438697,False
3141504,0.0,-0.3394819242770151,18.0,MG,Sudeste,<5 mil,2.3310755685880338,-2.3310755685880338,False
3141603,1.136486113656133,-0.18786251002095597,19.0,MG,Sudeste,5-20 mil,3.949489002993029,-2.813002889336896,False
3141702,0.0,0.0,7.0,MG,Sudeste,<5 mil,0.0,0.0,False
3141801,1.5172524288014984,-0.22722068249597835,15.0,MG,Sudeste,5-20 mil,4.867711759627164,-3.3504593308256654,False
3141900,1.44286540247208,-0.22013273142727968,18.0,MG,Sudeste,<5 mil,4.792377471819204,-3.3495120693471243,False
3142007,4.926503100164361,-0.019821639504320584,17.0,MG,Sudeste,5-20 mil,5.145463744581629,-0.21896064441726804,False
3142106,0.9321294886096325,-0.22700726915718172,22.0,MG,Sudeste,5-20 mil,4.431365027011386,-3.499235538401753,False
3142205,1.4621833356232514,-0.24683480472700778,22.0,MG,Sudeste,5-20 mil,4.853677082639188,-3.3914937470159368,False
3142254,2.037628048570923,-0.15885687274149185,17.0,MG,Sudeste,<5 mil,4.337658153523301,-2.300030104952378,False
3142304,3.0419674267869823,-0.19278597591237956,17.0,MG,Sudeste,<5 mil,6.005372469245339,-2.9634050424583567,False
3142403,7.7131127951149665,0.23430419205447323,7.0,MG,Sudeste,5-20 mil,5.223014456687604,2.4900983384273623,True
3142502,2.765858680461747,-0.14661862195038491,17.0,MG,Sudeste,<5 mil,4.940298893054986,-2.1744402125932387,False
3142601,3.0192944415649663,-0.15657540073814769,17.0,MG,Sudeste,5-20 mil,5.304845042487288,-2.2855506009223214,False
3142700,2.269956834841878,-0.17937164876263662,19.0,MG,Sudeste,5-20 mil,5.27182005691243,-3.0018632220705523,False
3142809,7.8338996576724185,0.29050481216462704,6.0,MG,Sudeste,5-20 mil,4.630257189424349,3.203642468248069,True
3142908,1.9062054179798338,-0.16761086234259606,17.0,MG,Sudeste,5-20 mil,4.613354540326237,-2.7071491223464035,False
